Local,Nome,Latitude,Longitude
ESTACAO_METRO,47-50th Sts Rockefeller Center,40758663,-73981329
ESTACAO_METRO,47-50th Sts Rockefeller Center,40758663,-73981329
ESTACAO_METRO,42nd St,40754222,-73984569
ESTACAO_METRO,42nd St,40754222,-73984569
ESTACAO_METRO,34th St,40749719,-73987823
ESTACAO_METRO,34th St,40749719,-73987823
ESTACAO_METRO,34th St,40749719,-73987823
ESTACAO_METRO,23rd St,40742878,-73992821
ESTACAO_METRO,23rd St,40742878,-73992821
ESTACAO_METRO,23rd St,40742878,-73992821
ESTACAO_METRO,23rd St,40742878,-73992821
ESTACAO_METRO,14th St,40738228,-73996209
ESTACAO_METRO,14th St,40738228,-73996209
ESTACAO_METRO,14th St,40738228,-73996209
ESTACAO_METRO,14th St,40738228,-73996209
ESTACAO_METRO,Broadway-Lafayette St,40725297,-73996204
ESTACAO_METRO,Broadway-Lafayette St,40725297,-73996204
ESTACAO_METRO,Grand St,40718267,-73993753
ESTACAO_METRO,Grand St,40718267,-73993753
ESTACAO_METRO,Grand St,40718267,-73993753
ESTACAO_METRO,2nd Av,40723402,-73989938
ESTACAO_METRO,2nd Av,40723402,-73989938
ESTACAO_METRO,Delancey St,40718611,-73988114
ESTACAO_METRO,Delancey St,40718611,-73988114
ESTACAO_METRO,East Broadway,40713715,-73990173
ESTACAO_METRO,York St,40699743,-73986885
ESTACAO_METRO,Bergen St,40686145,-73990862
ESTACAO_METRO,Bergen St,40686145,-73990862
ESTACAO_METRO,Carroll St,40680303,-73995048
ESTACAO_METRO,Carroll St,40680303,-73995048
ESTACAO_METRO,Smith-9th St,4067358,-73995959
ESTACAO_METRO,4th Av,40670272,-73989779
ESTACAO_METRO,4th Av,40670272,-73989779
ESTACAO_METRO,7th Av,40666271,-73980305
ESTACAO_METRO,7th Av,40666271,-73980305
ESTACAO_METRO,7th Av,40666271,-73980305
ESTACAO_METRO,7th Av,40666271,-73980305
ESTACAO_METRO,7th Av,40666271,-73980305
ESTACAO_METRO,7th Av,40666271,-73980305
ESTACAO_METRO,7th Av,40666271,-73980305
ESTACAO_METRO,7th Av,40666271,-73980305
ESTACAO_METRO,Prospect Park-15 St,40660365,-73979493
ESTACAO_METRO,Prospect Park-15 St,40660365,-73979493
ESTACAO_METRO,Fort Hamilton Parkway,40650782,-73975776
ESTACAO_METRO,Fort Hamilton Parkway,40650782,-73975776
ESTACAO_METRO,Fort Hamilton Parkway,40650782,-73975776
ESTACAO_METRO,Church Av,40644041,-73979678
ESTACAO_METRO,Church Av,40644041,-73979678
ESTACAO_METRO,Church Av,40644041,-73979678
ESTACAO_METRO,Church Av,40644041,-73979678
ESTACAO_METRO,Ditmas Av,40636119,-73978172
ESTACAO_METRO,Ditmas Av,40636119,-73978172
ESTACAO_METRO,18th Av,40629755,-73976971
ESTACAO_METRO,18th Av,40629755,-73976971
ESTACAO_METRO,Av I,40625322,-73976127
ESTACAO_METRO,Av I,40625322,-73976127
ESTACAO_METRO,Bay Parkway-22nd Av,40620769,-73975264
ESTACAO_METRO,Bay Parkway-22nd Av,40620769,-73975264
ESTACAO_METRO,Bay Parkway-22nd Av,40620769,-73975264
ESTACAO_METRO,Av N,4061514,-73974197
ESTACAO_METRO,Av N,4061514,-73974197
ESTACAO_METRO,Av P,40608944,-73973022
ESTACAO_METRO,Av P,40608944,-73973022
ESTACAO_METRO,Kings Highway,40603217,-73972361
ESTACAO_METRO,Kings Highway,40603217,-73972361
ESTACAO_METRO,Av U,40596063,-73973357
ESTACAO_METRO,Av U,40596063,-73973357
ESTACAO_METRO,Av X,4058962,-7397425
ESTACAO_METRO,Av X,4058962,-7397425
ESTACAO_METRO,Neptune Av-Van Siclen,40581011,-73974574
ESTACAO_METRO,Neptune Av-Van Siclen,40581011,-73974574
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,Jamaica-179th St,40712646,-73783817
ESTACAO_METRO,169th St,4071047,-73793604
ESTACAO_METRO,169th St,4071047,-73793604
ESTACAO_METRO,169th St,4071047,-73793604
ESTACAO_METRO,169th St,4071047,-73793604
ESTACAO_METRO,Parsons Blvd,40707564,-73803326
ESTACAO_METRO,Parsons Blvd,40707564,-73803326
ESTACAO_METRO,Parsons Blvd,40707564,-73803326
ESTACAO_METRO,Sutphin Blvd,4070546,-73810708
ESTACAO_METRO,Sutphin Blvd,4070546,-73810708
ESTACAO_METRO,Sutphin Blvd,4070546,-73810708
ESTACAO_METRO,Briarwood-Van Wyck Blvd,40709179,-73820574
ESTACAO_METRO,Briarwood-Van Wyck Blvd,40709179,-73820574
ESTACAO_METRO,Briarwood-Van Wyck Blvd,40709179,-73820574
ESTACAO_METRO,Kew Gardens-Union Turnpike,40714441,-73831008
ESTACAO_METRO,Kew Gardens-Union Turnpike,40714441,-73831008
ESTACAO_METRO,Kew Gardens-Union Turnpike,40714441,-73831008
ESTACAO_METRO,Kew Gardens-Union Turnpike,40714441,-73831008
ESTACAO_METRO,75th Av,40718331,-73837324
ESTACAO_METRO,75th Av,40718331,-73837324
ESTACAO_METRO,75th Av,40718331,-73837324
ESTACAO_METRO,Forest Hills-71st Av,40721691,-73844521
ESTACAO_METRO,Forest Hills-71st Av,40721691,-73844521
ESTACAO_METRO,67th Av,40726523,-73852719
ESTACAO_METRO,67th Av,40726523,-73852719
ESTACAO_METRO,63rd Drive-Rego Park,40729846,-73861604
ESTACAO_METRO,63rd Drive-Rego Park,40729846,-73861604
ESTACAO_METRO,Woodhaven Blvd,40733106,-73869229
ESTACAO_METRO,Woodhaven Blvd,40733106,-73869229
ESTACAO_METRO,Woodhaven Blvd,40733106,-73869229
ESTACAO_METRO,Grand Av-Newtown,40737015,-73877223
ESTACAO_METRO,Grand Av-Newtown,40737015,-73877223
ESTACAO_METRO,Grand Av-Newtown,40737015,-73877223
ESTACAO_METRO,Grand Av-Newtown,40737015,-73877223
ESTACAO_METRO,Grand Av-Newtown,40737015,-73877223
ESTACAO_METRO,Elmhurst Av,40742454,-73882017
ESTACAO_METRO,Elmhurst Av,40742454,-73882017
ESTACAO_METRO,Elmhurst Av,40742454,-73882017
ESTACAO_METRO,Elmhurst Av,40742454,-73882017
ESTACAO_METRO,Elmhurst Av,40742454,-73882017
ESTACAO_METRO,Jackson Heights-Roosevelt Ave,40746644,-73891338
ESTACAO_METRO,Jackson Heights-Roosevelt Ave,40746644,-73891338
ESTACAO_METRO,65th St,40749669,-73898453
ESTACAO_METRO,65th St,40749669,-73898453
ESTACAO_METRO,Northern Blvd,40752885,-73906006
ESTACAO_METRO,46th St,40756312,-73913333
ESTACAO_METRO,Steinway St,40756879,-7392074
ESTACAO_METRO,Steinway St,40756879,-7392074
ESTACAO_METRO,36th St,40752039,-73928781
ESTACAO_METRO,36th St,40752039,-73928781
ESTACAO_METRO,Queens Plaza,"40,748,973","-73,937,243"
ESTACAO_METRO,Queens Plaza,"40,748,973","-73,937,243"
ESTACAO_METRO,Queens Plaza,"40,748,973","-73,937,243"
ESTACAO_METRO,Queens Plaza,"40,748,973","-73,937,243"
ESTACAO_METRO,Queens Plaza,"40,748,973","-73,937,243"
ESTACAO_METRO,23rd St-Ely Av,40747846,-73946
ESTACAO_METRO,23rd St-Ely Av,40747846,-73946
ESTACAO_METRO,23rd St-Ely Av,40747846,-73946
ESTACAO_METRO,Lexington Av-53rd St,40757552,-73969055
ESTACAO_METRO,Lexington Av-53rd St,40757552,-73969055
ESTACAO_METRO,5th Av-53rd St,40760167,-73975224
ESTACAO_METRO,5th Av-53rd St,40760167,-73975224
ESTACAO_METRO,5th Av-53rd St,40760167,-73975224
ESTACAO_METRO,7th Av,40762862,-73981637
ESTACAO_METRO,7th Av,40762862,-73981637
ESTACAO_METRO,Parsons Blvd-Archer Av - Jamaica Center,40702147,-73801109
ESTACAO_METRO,Parsons Blvd-Archer Av - Jamaica Center,40702147,-73801109
ESTACAO_METRO,Parsons Blvd-Archer Av - Jamaica Center,40702147,-73801109
ESTACAO_METRO,Parsons Blvd-Archer Av - Jamaica Center,40702147,-73801109
ESTACAO_METRO,Parsons Blvd-Archer Av - Jamaica Center,40702147,-73801109
ESTACAO_METRO,Parsons Blvd-Archer Av - Jamaica Center,40702147,-73801109
ESTACAO_METRO,Parsons Blvd-Archer Av - Jamaica Center,40702147,-73801109
ESTACAO_METRO,Sutphin Blvd-Archer Av - JFK,40700486,-73807969
ESTACAO_METRO,Sutphin Blvd-Archer Av - JFK,40700486,-73807969
ESTACAO_METRO,Sutphin Blvd-Archer Av - JFK,40700486,-73807969
ESTACAO_METRO,Sutphin Blvd-Archer Av - JFK,40700486,-73807969
ESTACAO_METRO,Jamaica-Van Wyck,40702566,-73816859
ESTACAO_METRO,Jamaica-Van Wyck,40702566,-73816859
ESTACAO_METRO,Jamaica-Van Wyck,40702566,-73816859
ESTACAO_METRO,Long Island City-Court Square,40746554,-73943832
ESTACAO_METRO,21st St,40744065,-73949724
ESTACAO_METRO,21st St,40744065,-73949724
ESTACAO_METRO,21st St,40744065,-73949724
ESTACAO_METRO,Greenpoint Av,40731352,-73954449
ESTACAO_METRO,Greenpoint Av,40731352,-73954449
ESTACAO_METRO,Greenpoint Av,40731352,-73954449
ESTACAO_METRO,Nassau Av,40724635,-73951277
ESTACAO_METRO,Nassau Av,40724635,-73951277
ESTACAO_METRO,Nassau Av,40724635,-73951277
ESTACAO_METRO,Nassau Av,40724635,-73951277
ESTACAO_METRO,Metropolitan Av,40712792,-73951418
ESTACAO_METRO,Metropolitan Av,40712792,-73951418
ESTACAO_METRO,Broadway,40706092,-73950308
ESTACAO_METRO,Broadway,40706092,-73950308
ESTACAO_METRO,Broadway,40706092,-73950308
ESTACAO_METRO,Broadway,40706092,-73950308
ESTACAO_METRO,Flushing Av,40700377,-73950234
ESTACAO_METRO,Myrtle-Willoughby Avs,40694568,-73949046
ESTACAO_METRO,Bedford-Nostrand Avs,40689627,-73953522
ESTACAO_METRO,Bedford-Nostrand Avs,40689627,-73953522
ESTACAO_METRO,Classon Av,"40,688,873","-7,396,007"
ESTACAO_METRO,Classon Av,"40,688,873","-7,396,007"
ESTACAO_METRO,Classon Av,"40,688,873","-7,396,007"
ESTACAO_METRO,Clinton-Washington Avs,40688089,-73966839
ESTACAO_METRO,Clinton-Washington Avs,40688089,-73966839
ESTACAO_METRO,Clinton-Washington Avs,40688089,-73966839
ESTACAO_METRO,Clinton-Washington Avs,40688089,-73966839
ESTACAO_METRO,Clinton-Washington Avs,40688089,-73966839
ESTACAO_METRO,Clinton-Washington Avs,40688089,-73966839
ESTACAO_METRO,Clinton-Washington Avs,40688089,-73966839
ESTACAO_METRO,Clinton-Washington Avs,40688089,-73966839
ESTACAO_METRO,Fulton St,40687119,-73975375
ESTACAO_METRO,Fulton St,40687119,-73975375
ESTACAO_METRO,Van Cortlandt Park-242nd St,40889248,-73898583
ESTACAO_METRO,Van Cortlandt Park-242nd St,40889248,-73898583
ESTACAO_METRO,Van Cortlandt Park-242nd St,40889248,-73898583
ESTACAO_METRO,Van Cortlandt Park-242nd St,40889248,-73898583
ESTACAO_METRO,238th St,40884667,-7390087
ESTACAO_METRO,231st St,40878856,-73904834
ESTACAO_METRO,231st St,40878856,-73904834
ESTACAO_METRO,Marble Hill-225th St,40874561,-73909831
ESTACAO_METRO,215th St,40869444,-73915279
ESTACAO_METRO,215th St,40869444,-73915279
ESTACAO_METRO,207th St,40864614,-73918819
ESTACAO_METRO,207th St,40864614,-73918819
ESTACAO_METRO,Dyckman St,40860531,-73925536
ESTACAO_METRO,Dyckman St,40860531,-73925536
ESTACAO_METRO,191st St,40855225,-73929412
ESTACAO_METRO,191st St,40855225,-73929412
ESTACAO_METRO,181st St,40849505,-73933596
ESTACAO_METRO,181st St,40849505,-73933596
ESTACAO_METRO,157th St,40834041,-7394489
ESTACAO_METRO,157th St,40834041,-7394489
ESTACAO_METRO,145th St,40826551,-7395036
ESTACAO_METRO,137th St-City College,40822008,-73953676
ESTACAO_METRO,137th St-City College,40822008,-73953676
ESTACAO_METRO,125th St,40815581,-73958372
ESTACAO_METRO,125th St,40815581,-73958372
ESTACAO_METRO,125th St,40815581,-73958372
ESTACAO_METRO,125th St,40815581,-73958372
ESTACAO_METRO,116th St-Columbia University,40807722,-7396411
ESTACAO_METRO,116th St-Columbia University,40807722,-7396411
ESTACAO_METRO,116th St-Columbia University,40807722,-7396411
ESTACAO_METRO,116th St-Columbia University,40807722,-7396411
ESTACAO_METRO,Cathedral Parkway-110th St,40803967,-73966847
ESTACAO_METRO,103rd St,40799446,-73968379
ESTACAO_METRO,103rd St,40799446,-73968379
ESTACAO_METRO,103rd St,40799446,-73968379
ESTACAO_METRO,103rd St,40799446,-73968379
ESTACAO_METRO,86th St,40788644,-73976218
ESTACAO_METRO,86th St,40788644,-73976218
ESTACAO_METRO,79th St,40783934,-73979917
ESTACAO_METRO,79th St,40783934,-73979917
ESTACAO_METRO,72nd St,40778453,-7398197
ESTACAO_METRO,72nd St,40778453,-7398197
ESTACAO_METRO,66th St-Lincoln Center,4077344,-73982209
ESTACAO_METRO,66th St-Lincoln Center,4077344,-73982209
ESTACAO_METRO,66th St-Lincoln Center,4077344,-73982209
ESTACAO_METRO,50th St,40761728,-73983849
ESTACAO_METRO,50th St,40761728,-73983849
ESTACAO_METRO,50th St,40761728,-73983849
ESTACAO_METRO,50th St,40761728,-73983849
ESTACAO_METRO,Times Square,4075529,-73987495
ESTACAO_METRO,Times Square,4075529,-73987495
ESTACAO_METRO,34th St,"40,750,373","-73,991,057"
ESTACAO_METRO,23rd St,40744081,-73995657
ESTACAO_METRO,23rd St,40744081,-73995657
ESTACAO_METRO,18th St,4074104,-73997871
ESTACAO_METRO,18th St,4074104,-73997871
ESTACAO_METRO,14th St,40737826,-74000201
ESTACAO_METRO,14th St,40737826,-74000201
ESTACAO_METRO,14th St,40737826,-74000201
ESTACAO_METRO,Christopher St,40733422,-74002906
ESTACAO_METRO,Houston St,40728251,-74005367
ESTACAO_METRO,Houston St,40728251,-74005367
ESTACAO_METRO,Canal St,40722854,-74006277
ESTACAO_METRO,Canal St,40722854,-74006277
ESTACAO_METRO,Franklin St,40719318,-74006886
ESTACAO_METRO,Chambers St,40715478,-74009266
ESTACAO_METRO,Chambers St,40715478,-74009266
ESTACAO_METRO,Chambers St,40715478,-74009266
ESTACAO_METRO,Chambers St,40715478,-74009266
ESTACAO_METRO,Chambers St,40715478,-74009266
ESTACAO_METRO,Rector St,40707513,-74013783
ESTACAO_METRO,Park Place,40713051,-74008811
ESTACAO_METRO,Fulton St,40709416,-74006571
ESTACAO_METRO,Wall St,40706821,-740091
ESTACAO_METRO,Wall St,40706821,-740091
ESTACAO_METRO,Clark St,40697466,-73993086
ESTACAO_METRO,Clark St,40697466,-73993086
ESTACAO_METRO,Borough Hall,40693219,-73989998
ESTACAO_METRO,Borough Hall,40693219,-73989998
ESTACAO_METRO,Borough Hall,40693219,-73989998
ESTACAO_METRO,Borough Hall,40693219,-73989998
ESTACAO_METRO,Hoyt St,40690545,-73985065
ESTACAO_METRO,Nevins St,40688246,-73980492
ESTACAO_METRO,Nevins St,40688246,-73980492
ESTACAO_METRO,Atlantic Av-Barclays Ctr,40684359,-73977666
ESTACAO_METRO,Bergen St,40680829,-73975098
ESTACAO_METRO,Bergen St,40680829,-73975098
ESTACAO_METRO,Grand Army Plaza,40675235,-73971046
ESTACAO_METRO,Grand Army Plaza,40675235,-73971046
ESTACAO_METRO,Grand Army Plaza,40675235,-73971046
ESTACAO_METRO,Grand Army Plaza,40675235,-73971046
ESTACAO_METRO,Eastern Parkway-Brooklyn Museum,40671987,-73964375
ESTACAO_METRO,Eastern Parkway-Brooklyn Museum,40671987,-73964375
ESTACAO_METRO,Franklin Av,40670682,-73958131
ESTACAO_METRO,Franklin Av,40670682,-73958131
ESTACAO_METRO,Franklin Av,40670682,-73958131
ESTACAO_METRO,Franklin Av,40670682,-73958131
ESTACAO_METRO,Nostrand Av,40669847,-73950466
ESTACAO_METRO,Nostrand Av,40669847,-73950466
ESTACAO_METRO,Kingston Av,40669399,-73942161
ESTACAO_METRO,Kingston Av,40669399,-73942161
ESTACAO_METRO,Utica Av,40668897,-73932942
ESTACAO_METRO,Utica Av,40668897,-73932942
ESTACAO_METRO,Utica Av,40668897,-73932942
ESTACAO_METRO,Utica Av,40668897,-73932942
ESTACAO_METRO,Utica Av,40668897,-73932942
ESTACAO_METRO,Sutter Av,40664717,-7392261
ESTACAO_METRO,Sutter Av,40664717,-7392261
ESTACAO_METRO,Sutter Av,40664717,-7392261
ESTACAO_METRO,Saratoga Av,40661453,-73916327
ESTACAO_METRO,Saratoga Av,40661453,-73916327
ESTACAO_METRO,Saratoga Av,40661453,-73916327
ESTACAO_METRO,Rockaway Av,40662549,-73908946
ESTACAO_METRO,Rockaway Av,40662549,-73908946
ESTACAO_METRO,Junius St,40663515,-73902447
ESTACAO_METRO,Junius St,40663515,-73902447
ESTACAO_METRO,Pennsylvania Av,40664635,-73894895
ESTACAO_METRO,Pennsylvania Av,40664635,-73894895
ESTACAO_METRO,Van Siclen Av,40665449,-73889395
ESTACAO_METRO,Van Siclen Av,40665449,-73889395
ESTACAO_METRO,New Lots Av,40666235,-73884079
ESTACAO_METRO,New Lots Av,40666235,-73884079
ESTACAO_METRO,President St,40667883,-73950683
ESTACAO_METRO,President St,40667883,-73950683
ESTACAO_METRO,Sterling St,40662742,-7395085
ESTACAO_METRO,Sterling St,40662742,-7395085
ESTACAO_METRO,Winthrop St,40656652,-739502
ESTACAO_METRO,Church Av,40650843,-73949575
ESTACAO_METRO,Church Av,40650843,-73949575
ESTACAO_METRO,Church Av,40650843,-73949575
ESTACAO_METRO,Beverly Rd,40645098,-73948959
ESTACAO_METRO,Newkirk Av,40639967,-73948411
ESTACAO_METRO,Flatbush Av-Brooklyn College,40632836,-73947642
ESTACAO_METRO,Flatbush Av-Brooklyn College,40632836,-73947642
ESTACAO_METRO,Flatbush Av-Brooklyn College,40632836,-73947642
ESTACAO_METRO,Flatbush Av-Brooklyn College,40632836,-73947642
ESTACAO_METRO,Flatbush Av-Brooklyn College,40632836,-73947642
ESTACAO_METRO,Pelham Bay Park,40852462,-73828121
ESTACAO_METRO,Pelham Bay Park,40852462,-73828121
ESTACAO_METRO,Pelham Bay Park,40852462,-73828121
ESTACAO_METRO,Pelham Bay Park,40852462,-73828121
ESTACAO_METRO,Pelham Bay Park,40852462,-73828121
ESTACAO_METRO,Buhre Av,4084681,-73832569
ESTACAO_METRO,Buhre Av,4084681,-73832569
ESTACAO_METRO,Buhre Av,4084681,-73832569
ESTACAO_METRO,Middletown Rd,40843863,-73836322
ESTACAO_METRO,Middletown Rd,40843863,-73836322
ESTACAO_METRO,Westchester Square-East Tremont Av,40839892,-73842952
ESTACAO_METRO,Zerega Av,40836488,-73847036
ESTACAO_METRO,Zerega Av,40836488,-73847036
ESTACAO_METRO,Castle Hill Av,40834255,-73851222
ESTACAO_METRO,Castle Hill Av,40834255,-73851222
ESTACAO_METRO,Parkchester-East 177th St,40833226,-73860816
ESTACAO_METRO,St Lawrence Av,40831509,-73867618
ESTACAO_METRO,St Lawrence Av,40831509,-73867618
ESTACAO_METRO,Morrison Av-Soundview Av,40829521,-73874516
ESTACAO_METRO,Morrison Av-Soundview Av,40829521,-73874516
ESTACAO_METRO,Morrison Av-Soundview Av,40829521,-73874516
ESTACAO_METRO,Elder Av,40828584,-73879159
ESTACAO_METRO,Elder Av,40828584,-73879159
ESTACAO_METRO,Whitlock Av,40826525,-73886283
ESTACAO_METRO,Whitlock Av,40826525,-73886283
ESTACAO_METRO,Hunts Point Av,40820948,-73890549
ESTACAO_METRO,Hunts Point Av,40820948,-73890549
ESTACAO_METRO,Longwood Av,40816104,-73896435
ESTACAO_METRO,Longwood Av,40816104,-73896435
ESTACAO_METRO,East 149th St,40812118,-73904098
ESTACAO_METRO,East 149th St,40812118,-73904098
ESTACAO_METRO,East 143rd St-St Mary's St,40808719,-73907657
ESTACAO_METRO,East 143rd St-St Mary's St,40808719,-73907657
ESTACAO_METRO,Cypress Av,40805368,-73914042
ESTACAO_METRO,Cypress Av,40805368,-73914042
ESTACAO_METRO,Brook Av,40807566,-7391924
ESTACAO_METRO,Brook Av,40807566,-7391924
ESTACAO_METRO,138th St-3rd Ave,40810476,-73926138
ESTACAO_METRO,138th St-3rd Ave,40810476,-73926138
ESTACAO_METRO,138th St-3rd Ave,40810476,-73926138
ESTACAO_METRO,138th St-3rd Ave,40810476,-73926138
ESTACAO_METRO,Woodlawn,40886037,-73878751
ESTACAO_METRO,Woodlawn,40886037,-73878751
ESTACAO_METRO,Mosholu Parkway,4087975,-73884655
ESTACAO_METRO,Mosholu Parkway,4087975,-73884655
ESTACAO_METRO,Bedford Park Blvd-Lehman College,40873412,-73890064
ESTACAO_METRO,Kingsbridge Rd,4086776,-73897174
ESTACAO_METRO,Kingsbridge Rd,4086776,-73897174
ESTACAO_METRO,Kingsbridge Rd,4086776,-73897174
ESTACAO_METRO,Fordham Rd,40862803,-73901034
ESTACAO_METRO,Fordham Rd,40862803,-73901034
ESTACAO_METRO,Fordham Rd,40862803,-73901034
ESTACAO_METRO,Fordham Rd,40862803,-73901034
ESTACAO_METRO,183rd St,40858407,-73903879
ESTACAO_METRO,183rd St,40858407,-73903879
ESTACAO_METRO,183rd St,40858407,-73903879
ESTACAO_METRO,Burnside Av,40853453,-73907684
ESTACAO_METRO,Burnside Av,40853453,-73907684
ESTACAO_METRO,Burnside Av,40853453,-73907684
ESTACAO_METRO,Burnside Av,40853453,-73907684
ESTACAO_METRO,176th St,4084848,-73911794
ESTACAO_METRO,176th St,4084848,-73911794
ESTACAO_METRO,Mt Eden Av,40844434,-73914685
ESTACAO_METRO,Mt Eden Av,40844434,-73914685
ESTACAO_METRO,170th St,40840075,-73917791
ESTACAO_METRO,170th St,40840075,-73917791
ESTACAO_METRO,170th St,40840075,-73917791
ESTACAO_METRO,167th St,40835537,-739214
ESTACAO_METRO,167th St,40835537,-739214
ESTACAO_METRO,167th St,40835537,-739214
ESTACAO_METRO,167th St,40835537,-739214
ESTACAO_METRO,149th St-Grand Concourse,40818375,-73927351
ESTACAO_METRO,149th St-Grand Concourse,40818375,-73927351
ESTACAO_METRO,138th St,40813224,-73929849
ESTACAO_METRO,138th St,40813224,-73929849
ESTACAO_METRO,138th St,40813224,-73929849
ESTACAO_METRO,125th St,40804138,-73937594
ESTACAO_METRO,125th St,40804138,-73937594
ESTACAO_METRO,125th St,40804138,-73937594
ESTACAO_METRO,125th St,40804138,-73937594
ESTACAO_METRO,125th St,40804138,-73937594
ESTACAO_METRO,116th St,40798629,-73941617
ESTACAO_METRO,116th St,40798629,-73941617
ESTACAO_METRO,110th St,4079502,-7394425
ESTACAO_METRO,110th St,4079502,-7394425
ESTACAO_METRO,103rd St,407906,-73947478
ESTACAO_METRO,103rd St,407906,-73947478
ESTACAO_METRO,96th St,40785672,-7395107
ESTACAO_METRO,96th St,40785672,-7395107
ESTACAO_METRO,96th St,40785672,-7395107
ESTACAO_METRO,96th St,40785672,-7395107
ESTACAO_METRO,86th St,40779492,-73955589
ESTACAO_METRO,86th St,40779492,-73955589
ESTACAO_METRO,86th St,40779492,-73955589
ESTACAO_METRO,86th St,40779492,-73955589
ESTACAO_METRO,77th St,4077362,-73959874
ESTACAO_METRO,77th St,4077362,-73959874
ESTACAO_METRO,77th St,4077362,-73959874
ESTACAO_METRO,77th St,4077362,-73959874
ESTACAO_METRO,68th St-Hunter College,40768141,-7396387
ESTACAO_METRO,68th St-Hunter College,40768141,-7396387
ESTACAO_METRO,68th St-Hunter College,40768141,-7396387
ESTACAO_METRO,68th St-Hunter College,40768141,-7396387
ESTACAO_METRO,68th St-Hunter College,40768141,-7396387
ESTACAO_METRO,59th St,40762526,-73967967
ESTACAO_METRO,51st St,40757107,-7397192
ESTACAO_METRO,51st St,40757107,-7397192
ESTACAO_METRO,51st St,40757107,-7397192
ESTACAO_METRO,51st St,40757107,-7397192
ESTACAO_METRO,33rd St,40746081,-73982076
ESTACAO_METRO,33rd St,40746081,-73982076
ESTACAO_METRO,33rd St,40746081,-73982076
ESTACAO_METRO,28th St,4074307,-73984264
ESTACAO_METRO,28th St,4074307,-73984264
ESTACAO_METRO,28th St,4074307,-73984264
ESTACAO_METRO,28th St,4074307,-73984264
ESTACAO_METRO,23rd St,40739864,-73986599
ESTACAO_METRO,23rd St,40739864,-73986599
ESTACAO_METRO,23rd St,40739864,-73986599
ESTACAO_METRO,14th St-Union Square,"40,734,673","-73,989,951"
ESTACAO_METRO,14th St-Union Square,"40,734,673","-73,989,951"
ESTACAO_METRO,14th St-Union Square,"40,734,673","-73,989,951"
ESTACAO_METRO,Astor Place,40730054,-7399107
ESTACAO_METRO,Bleecker St,40725915,-73994659
ESTACAO_METRO,Bleecker St,40725915,-73994659
ESTACAO_METRO,Bleecker St,40725915,-73994659
ESTACAO_METRO,Bleecker St,40725915,-73994659
ESTACAO_METRO,Bleecker St,40725915,-73994659
ESTACAO_METRO,Spring St,40722301,-73997141
ESTACAO_METRO,Spring St,40722301,-73997141
ESTACAO_METRO,Canal St,40718803,-74000193
ESTACAO_METRO,Canal St,40718803,-74000193
ESTACAO_METRO,Brooklyn Bridge-City Hall,40712868,-74004806
ESTACAO_METRO,Brooklyn Bridge-City Hall,40712723,-74004971
ESTACAO_METRO,Brooklyn Bridge-City Hall,40712333,-74004387
ESTACAO_METRO,Brooklyn Bridge-City Hall,40711857,-74005114
ESTACAO_METRO,Brooklyn Bridge-City Hall,40711824,-74005057
ESTACAO_METRO,Brooklyn Bridge-City Hall,40713813,-74003907
ESTACAO_METRO,Brooklyn Bridge-City Hall,40713889,-74003654
ESTACAO_METRO,Wall St,40707557,-74011862
ESTACAO_METRO,Wall St,40707557,-74011862
ESTACAO_METRO,Wall St,40707557,-74011862
ESTACAO_METRO,Bowling Green,40704817,-74014065
ESTACAO_METRO,Bowling Green,40704817,-74014065
ESTACAO_METRO,Borough Hall,40692404,-73990151
ESTACAO_METRO,Borough Hall,40692404,-73990151
ESTACAO_METRO,Borough Hall,40692404,-73990151
ESTACAO_METRO,Borough Hall,40692404,-73990151
ESTACAO_METRO,Wakefield-241st St,40903125,-7385062
ESTACAO_METRO,Wakefield-241st St,40903125,-7385062
ESTACAO_METRO,Wakefield-241st St,40903125,-7385062
ESTACAO_METRO,238th St-Nereid Av,40898379,-73854376
ESTACAO_METRO,238th St-Nereid Av,40898379,-73854376
ESTACAO_METRO,233rd St,40893193,-73857473
ESTACAO_METRO,233rd St,40893193,-73857473
ESTACAO_METRO,225th St,40888022,-73860341
ESTACAO_METRO,225th St,40888022,-73860341
ESTACAO_METRO,225th St,40888022,-73860341
ESTACAO_METRO,219th St,40883895,-73862633
ESTACAO_METRO,219th St,40883895,-73862633
ESTACAO_METRO,Gun Hill Rd,4087785,-73866256
ESTACAO_METRO,Gun Hill Rd,4087785,-73866256
ESTACAO_METRO,Burke Av,40871356,-73867164
ESTACAO_METRO,Burke Av,40871356,-73867164
ESTACAO_METRO,Allerton Av,40865462,-73867352
ESTACAO_METRO,Allerton Av,40865462,-73867352
ESTACAO_METRO,Pelham Parkway,40857192,-73867615
